2024-06-05 16:03:00:842,1717574580842,0.27349445,-0.0769688,9.848338
2024-06-05 16:03:00:843,1717574580843,0.28091648,-0.0770071,9.814005
2024-06-05 16:03:00:845,1717574580845,0.28881735,-0.067085534,9.794975
2024-06-05 16:03:00:847,1717574580847,0.2667524,-0.054549493,9.792965
2024-06-05 16:03:00:849,1717574580849,0.28535053,-0.06298666,9.795915
2024-06-05 16:03:00:851,1717574580851,0.2780913,-0.068598665,9.879473
2024-06-05 16:03:00:853,1717574580853,0.2635633,-0.077533826,9.848223
2024-06-05 16:03:00:855,1717574580855,0.26546907,-0.06772718,9.831751
2024-06-05 16:03:00:857,1717574580857,0.28737125,-0.07313807,9.83876
2024-06-05 16:03:00:859,1717574580859,0.26745147,-0.06721961,9.796556
2024-06-05 16:03:00:861,1717574580861,0.26865816,-0.06792829,9.805759
2024-06-05 16:03:00:863,1717574580863,0.27738264,-0.072266586,9.780811
2024-06-05 16:03:00:865,1717574580865,0.26981696,-0.0764325,9.77271
2024-06-05 16:03:00:867,1717574580867,0.25631365,-0.05865794,9.827135
2024-06-05 16:03:00:869,1717574580869,0.26587132,-0.0718069,9.802982
2024-06-05 16:03:00:871,1717574580871,0.2849579,-0.07094499,9.857541
2024-06-05 16:03:00:873,1717574580873,0.27523744,-0.07340623,9.799918
2024-06-05 16:03:00:875,1717574580875,0.27422228,-0.061502255,9.78675
2024-06-05 16:03:00:877,1717574580877,0.29195854,-0.07366479,9.814158
2024-06-05 16:03:00:879,1717574580879,0.2722399,-0.068158135,9.7969675
2024-06-05 16:03:00:881,1717574580881,0.26234704,-0.068033636,9.837766
2024-06-05 16:03:00:883,1717574580883,0.28009287,-0.07035122,9.790321
2024-06-05 16:03:00:885,1717574580885,0.27502674,-0.06359,9.8041315
2024-06-05 16:03:00:887,1717574580887,0.26825592,-0.072458126,9.831071
2024-06-05 16:03:00:889,1717574580889,0.27827328,-0.061320294,9.792841
2024-06-05 16:03:00:891,1717574580891,0.28439286,-0.07082049,9.843387
2024-06-05 16:03:00:893,1717574580893,0.26601496,-0.06722919,9.783647
2024-06-05 16:03:00:895,1717574580895,0.2656702,-0.07231447,9.805759
2024-06-05 16:03:00:897,1717574580897,0.27647284,-0.07981311,9.828916
2024-06-05 16:03:00:899,1717574580899,0.27825412,-0.09478165,9.77542
2024-06-05 16:03:00:901,1717574580901,0.26359203,-0.07179732,9.814493
2024-06-05 16:03:00:903,1717574580903,0.2751225,-0.08121132,9.791308
2024-06-05 16:03:00:905,1717574580905,0.26808354,-0.06228755,9.788243
2024-06-05 16:03:00:907,1717574580907,0.2569553,-0.068158135,9.81841
2024-06-05 16:03:00:909,1717574580909,0.27152163,-0.06849332,9.802455
2024-06-05 16:03:00:911,1717574580911,0.30207166,-0.090883896,9.876072
2024-06-05 16:03:00:913,1717574580913,0.28733295,-0.078261666,9.818928
2024-06-05 16:03:00:915,1717574580915,0.28316703,-0.06072653,9.789881
2024-06-05 16:03:00:917,1717574580917,0.28646144,-0.05983589,9.814417
2024-06-05 16:03:00:919,1717574580919,0.28102183,-0.06919243,9.78856
2024-06-05 16:03:00:921,1717574580921,0.2682272,-0.06517018,9.806708
2024-06-05 16:03:00:923,1717574580923,0.27511293,-0.06948931,9.827719
2024-06-05 16:03:00:925,1717574580925,0.2755247,-0.072956115,9.789881
2024-06-05 16:03:00:927,1717574580927,0.26510516,-0.057087347,9.8078375
2024-06-05 16:03:00:929,1717574580929,0.27229732,-0.07785944,9.789565
2024-06-05 16:03:00:931,1717574580931,0.27378175,-0.068378404,9.798243
2024-06-05 16:03:00:933,1717574580933,0.2694722,-0.07149086,9.814331
2024-06-05 16:03:00:935,1717574580935,0.2684762,-0.07019799,9.795425
2024-06-05 16:03:00:937,1717574580937,0.28946856,-0.08059841,9.849123
2024-06-05 16:03:00:939,1717574580939,0.28288928,-0.063235655,9.803758
2024-06-05 16:03:00:941,1717574580941,0.2675664,-0.06858909,9.805262
2024-06-05 16:03:00:943,1717574580943,0.27373385,-0.06631939,9.836386
2024-06-05 16:03:00:945,1717574580945,0.2656606,-0.06644388,9.830592
2024-06-05 16:03:00:947,1717574580947,0.26597667,-0.060295574,9.831962
2024-06-05 16:03:00:949,1717574580949,0.2771049,-0.0714334,9.795474
2024-06-05 16:03:00:951,1717574580951,0.27638665,-0.0670568,9.778476
2024-06-05 16:03:00:953,1717574580953,0.26858154,-0.06827305,9.803949
2024-06-05 16:03:00:955,1717574580955,0.2686103,-0.080119565,9.791116
2024-06-05 16:03:00:957,1717574580957,0.27536193,-0.09209058,9.759849
2024-06-05 16:03:00:959,1717574580959,0.27113855,-0.07976522,9.805463
2024-06-05 16:03:00:961,1717574580961,0.28418216,-0.08754159,9.791098
2024-06-05 16:03:00:963,1717574580963,0.286471,-0.082044505,9.838446
2024-06-05 16:03:00:965,1717574580965,0.27511293,-0.0701118,9.807186
2024-06-05 16:03:00:967,1717574580967,0.2799588,-0.06576393,9.787161
2024-06-05 16:03:00:969,1717574580969,0.29014853,-0.07531201,9.840695
2024-06-05 16:03:00:971,1717574580971,0.27224946,-0.07599196,9.822375
2024-06-05 16:03:00:973,1717574580973,0.26917532,-0.065256365,9.8209
2024-06-05 16:03:00:975,1717574580975,0.28327236,-0.06672161,9.858844
2024-06-05 16:03:00:977,1717574580977,0.27835947,-0.07786902,9.804103
2024-06-05 16:03:00:979,1717574580979,0.2654978,-0.057039462,9.834011
2024-06-05 16:03:00:981,1717574580981,0.28170177,-0.075446084,9.8483
2024-06-05 16:03:00:983,1717574580983,0.2778423,-0.07490021,9.76591
2024-06-05 16:03:00:985,1717574580985,0.26676196,-0.06663542,9.812166
2024-06-05 16:03:00:987,1717574580987,0.29355785,-0.07929596,9.82293
2024-06-05 16:03:00:989,1717574580989,0.2751704,-0.08660307,9.774625
2024-06-05 16:03:00:991,1717574580991,0.26457843,-0.075541854,9.8571205
2024-06-05 16:03:00:993,1717574580993,0.28242004,-0.074114904,9.80575
2024-06-05 16:03:00:995,1717574580995,0.28125164,-0.071347214,9.841088
2024-06-05 16:03:00:997,1717574580997,0.26324725,-0.059711393,9.822759
2024-06-05 16:03:00:999,1717574580999,0.28974628,-0.07067683,9.824406
