2024-06-04 17:16:39:221,1717492599221,0.16570297,-0.061016977,9.81835

2024-06-04 17:16:39:224,1717492599224,0.14656039,-0.0634098,9.847063

2024-06-04 17:16:39:226,1717492599226,0.19441684,-0.061016977,9.815957

2024-06-04 17:16:39:229,1717492599229,0.1680958,-0.04426722,9.806385

2024-06-04 17:16:39:231,1717492599231,0.15373886,-0.08973085,9.842278

2024-06-04 17:16:39:233,1717492599233,0.16091733,-0.06580263,9.825528

2024-06-04 17:16:39:236,1717492599236,0.15613168,-0.02751746,9.8015995

2024-06-04 17:16:39:238,1717492599238,0.1585245,-0.046660043,9.780065

2024-06-04 17:16:39:240,1717492599240,0.16570297,-0.06819545,9.7609215

2024-06-04 17:16:39:242,1717492599242,0.17527425,-0.09451649,9.787243

2024-06-04 17:16:39:244,1717492599244,0.17288144,-0.07298109,9.808778

2024-06-04 17:16:39:246,1717492599246,0.15613168,-0.049052864,9.789636

2024-06-04 17:16:39:248,1717492599248,0.12981063,-0.034695927,9.815957

2024-06-04 17:16:39:249,1717492599249,0.15373886,-0.034695927,9.820743

2024-06-04 17:16:39:251,1717492599251,0.16091733,-0.08255238,9.830314

2024-06-04 17:16:39:253,1717492599253,0.17288144,-0.061016977,9.799207

2024-06-04 17:16:39:255,1717492599255,0.16091733,-0.06819545,9.847063

2024-06-04 17:16:39:257,1717492599257,0.16570297,-0.0849452,9.813564

2024-06-04 17:16:39:259,1717492599259,0.17288144,-0.08255238,9.81835

2024-06-04 17:16:39:261,1717492599261,0.18484555,-0.07776674,9.775279

2024-06-04 17:16:39:263,1717492599263,0.14416756,-0.06580263,9.780065

2024-06-04 17:16:39:265,1717492599265,0.1680958,-0.07298109,9.780065

2024-06-04 17:16:39:266,1717492599266,0.17527425,-0.096909314,9.803992

2024-06-04 17:16:39:268,1717492599268,0.19920248,-0.061016977,9.815957

2024-06-04 17:16:39:270,1717492599270,0.16091733,-0.08255238,9.830314

2024-06-04 17:16:39:271,1717492599271,0.14177474,-0.039481573,9.835099

2024-06-04 17:16:39:273,1717492599273,0.1585245,-0.03708875,9.792028

2024-06-04 17:16:39:276,1717492599276,0.19680966,-0.034695927,9.811171

2024-06-04 17:16:39:278,1717492599278,0.17766708,-0.08255238,9.806385

2024-06-04 17:16:39:280,1717492599280,0.17048861,-0.05623133,9.792028

2024-06-04 17:16:39:283,1717492599283,0.17527425,-0.05623133,9.808778

2024-06-04 17:16:39:285,1717492599285,0.15134603,-0.041874398,9.796814

2024-06-04 17:16:39:288,1717492599288,0.15613168,-0.08733802,9.820743

2024-06-04 17:16:39:290,1717492599290,0.16570297,-0.096909314,9.832706

2024-06-04 17:16:39:292,1717492599292,0.16331014,-0.05623133,9.792028

2024-06-04 17:16:39:295,1717492599295,0.17048861,-0.0634098,9.806385

2024-06-04 17:16:39:297,1717492599297,0.19680966,-0.05383851,9.832706

2024-06-04 17:16:39:299,1717492599299,0.17288144,-0.051445685,9.808778

2024-06-04 17:16:39:302,1717492599302,0.2111666,-0.07537391,9.815957

2024-06-04 17:16:39:304,1717492599304,0.17048861,-0.104087785,9.811171

2024-06-04 17:16:39:306,1717492599306,0.18005991,-0.061016977,9.8015995

2024-06-04 17:16:39:309,1717492599309,0.17288144,-0.05383851,9.813564

2024-06-04 17:16:39:311,1717492599311,0.21595225,-0.061016977,9.813564

2024-06-04 17:16:39:313,1717492599313,0.17288144,-0.09451649,9.813564

2024-06-04 17:16:39:316,1717492599316,0.2015953,-0.06819545,9.811171

2024-06-04 17:16:39:318,1717492599318,0.13938192,-0.05383851,9.81835

2024-06-04 17:16:39:321,1717492599321,0.15613168,-0.051445685,9.811171

2024-06-04 17:16:39:323,1717492599323,0.18245272,-0.09212367,9.832706

2024-06-04 17:16:39:325,1717492599325,0.17048861,-0.061016977,9.815957

2024-06-04 17:16:39:328,1717492599328,0.15373886,-0.04426722,9.792028

2024-06-04 17:16:39:330,1717492599330,0.18484555,-0.0634098,9.806385

2024-06-04 17:16:39:332,1717492599332,0.17288144,-0.07058827,9.803992

2024-06-04 17:16:39:334,1717492599334,0.1585245,-0.06580263,9.815957

2024-06-04 17:16:39:337,1717492599337,0.15134603,-0.07298109,9.796814

2024-06-04 17:16:39:339,1717492599339,0.18723837,-0.07776674,9.820743

2024-06-04 17:16:39:342,1717492599342,0.1680958,-0.02751746,9.8015995

2024-06-04 17:16:39:344,1717492599344,0.14416756,-0.039481573,9.799207

2024-06-04 17:16:39:347,1717492599347,0.1680958,-0.07058827,9.815957

2024-06-04 17:16:39:349,1717492599349,0.1680958,-0.06580263,9.799207

2024-06-04 17:16:39:351,1717492599351,0.14416756,-0.09930214,9.808778

2024-06-04 17:16:39:354,1717492599354,0.18723837,-0.0849452,9.839885

2024-06-04 17:16:39:356,1717492599356,0.17766708,-0.08973085,9.825528

2024-06-04 17:16:39:358,1717492599358,0.14895321,-0.07537391,9.811171

2024-06-04 17:16:39:360,1717492599360,0.16331014,-0.07058827,9.777672

2024-06-04 17:16:39:363,1717492599363,0.17527425,-0.05383851,9.799207

2024-06-04 17:16:39:365,1717492599365,0.17527425,-0.058624156,9.811171

2024-06-04 17:16:39:367,1717492599367,0.14656039,-0.08973085,9.787243

2024-06-04 17:16:39:370,1717492599370,0.1680958,-0.08015956,9.813564

2024-06-04 17:16:39:372,1717492599372,0.19920248,-0.09451649,9.808778

2024-06-04 17:16:39:375,1717492599375,0.18723837,-0.09212367,9.803992

